account_id,account_name,industry,segment,region,billing_country,usage_date,workspace_days_reporting,active_users,projects_run,api_calls,alerts_sent,max_storage_gb,avg_storage_gb
A1070,Helio Manufacturing,manufacturing,smb,APAC,NZ,2025-06-17,1,4,17,935,3,15.9,15.9
A1071,Evergreen Group,education,mid_market,NA,CA,2025-06-07,3,3,16,697,3,33.7,21.166666666666668
A1072,Summit Ventures,software,enterprise,NA,US,2025-06-07,3,6,28,1642,6,67.2,42.73333333333333
A1073,Silver Holdings,travel,mid_market,EMEA,DE,2025-06-10,2,10,47,2306,12,18.4,18.299999999999997
A1073,Silver Holdings,travel,mid_market,EMEA,DE,2025-06-20,2,12,54,3740,10,20.6,20.0
A1074,Granite Analytics,retail,mid_market,NA,CA,2025-06-07,3,5,20,1209,4,30.7,29.53333333333333
A1075,Cedar Labs,software,smb,EMEA,UK,2025-06-02,1,6,20,1262,2,23.6,23.6
A1076,Atlas Solutions,financial_services,mid_market,EMEA,UK,2025-06-04,2,12,56,2884,10,39.2,30.35
A1076,Atlas Solutions,financial_services,mid_market,EMEA,UK,2025-06-09,2,9,39,2610,8,39.2,30.6
A1077,Evergreen Foods,travel,mid_market,NA,CA,2025-06-16,3,7,42,2276,9,34.2,29.233333333333334
A1077,Evergreen Foods,travel,mid_market,NA,CA,2025-06-21,3,5,20,1351,5,34.8,30.7
A1077,Evergreen Foods,travel,mid_market,NA,CA,2025-06-25,3,6,44,2374,9,34.7,30.5
A1078,Beacon Foods,software,mid_market,EMEA,FR,2025-06-17,3,8,48,3235,11,33.8,27.5
A1079,Nova Foods,education,enterprise,EMEA,FR,2025-06-12,4,11,87,5209,18,66.1,54.025000000000006
A1080,Beacon Global,financial_services,mid_market,EMEA,NL,2025-06-01,2,5,17,1233,4,40.4,29.25
A1080,Beacon Global,financial_services,mid_market,EMEA,NL,2025-06-08,2,5,15,812,4,41.3,30.5
A1080,Beacon Global,financial_services,mid_market,EMEA,NL,2025-06-14,2,5,15,1054,3,42.1,31.55
A1081,River Collective,financial_services,mid_market,NA,CA,2025-06-07,3,3,16,798,3,26.5,22.03333333333333
A1083,Falcon Works,education,mid_market,NA,CA,2025-06-16,2,2,19,713,4,32.4,23.45
A1083,Falcon Works,education,mid_market,NA,CA,2025-06-21,2,4,14,752,3,33.2,23.900000000000002
A1083,Falcon Works,education,mid_market,NA,CA,2025-06-25,2,4,27,1518,5,33.3,23.7
A1084,Silver Foods,manufacturing,mid_market,NA,CA,2025-06-18,2,10,54,3448,10,43.6,40.45
A1084,Silver Foods,manufacturing,mid_market,NA,CA,2025-06-22,2,5,15,910,2,44.2,40.6
A1084,Silver Foods,manufacturing,mid_market,NA,CA,2025-06-26,2,9,42,2925,8,42.6,39.900000000000006
A1084,Silver Foods,manufacturing,mid_market,NA,CA,2025-06-27,2,9,46,2344,7,43.7,40.55
A1085,Sierra Capital,financial_services,smb,NA,US,2025-06-13,1,3,15,885,3,18.0,18.0
A1085,Sierra Capital,financial_services,smb,NA,US,2025-06-23,1,4,18,1286,5,20.5,20.5
A1088,Cedar Partners,energy,smb,APAC,NZ,2025-06-05,1,3,13,780,3,15.8,15.8
A1088,Cedar Partners,energy,smb,APAC,NZ,2025-06-28,1,1,4,257,1,18.9,18.9
A1088,Cedar Partners,energy,smb,APAC,NZ,2025-06-29,1,3,7,474,2,18.1,18.1
A1088,Cedar Partners,energy,smb,APAC,NZ,2025-06-30,1,2,11,796,2,21.1,21.1
A1089,Beacon Network,healthcare,mid_market,NA,US,2025-06-04,2,9,48,2929,12,32.7,28.1
A1089,Beacon Network,healthcare,mid_market,NA,US,2025-06-09,2,8,41,2290,9,32.9,28.25
A1090,Vertex Labs,energy,smb,NA,US,2025-06-03,1,2,10,732,2,20.2,20.2
A1001,Helio Systems,healthcare,mid_market,EMEA,NL,2025-06-01,3,4,18,1048,3,27.5,24.233333333333334
A1001,Helio Systems,healthcare,mid_market,EMEA,NL,2025-06-08,3,4,17,1206,3,29.5,25.566666666666663
A1001,Helio Systems,healthcare,mid_market,EMEA,NL,2025-06-14,3,3,16,944,3,30.6,26.133333333333336
A1002,Summit Foods,media,mid_market,NA,US,2025-06-11,3,10,51,2837,10,31.6,25.133333333333336
A1002,Summit Foods,media,mid_market,NA,US,2025-06-19,3,5,40,2351,8,32.9,26.53333333333333
A1003,Nova Ventures,manufacturing,enterprise,NA,US,2025-06-16,2,10,53,3416,7,62.2,52.400000000000006
A1003,Nova Ventures,manufacturing,enterprise,NA,US,2025-06-21,2,5,21,1466,4,62.8,52.9
A1003,Nova Ventures,manufacturing,enterprise,NA,US,2025-06-25,2,8,56,3357,8,62.6,53.3
A1005,Pacific Labs,manufacturing,enterprise,EMEA,UK,2025-06-12,3,9,64,3738,15,57.2,49.666666666666664
A1007,Silver Systems,energy,smb,EMEA,FR,2025-06-17,1,1,7,296,2,22.4,22.4
A1008,Pacific Works,software,mid_market,EMEA,UK,2025-06-02,3,9,48,2706,9,20.3,19.066666666666666
A1009,Summit Group,financial_services,mid_market,NA,US,2025-06-06,2,7,30,1789,5,22.7,20.5
A1009,Summit Group,financial_services,mid_market,NA,US,2025-06-15,2,5,15,972,2,24.9,22.5
A1010,Orchid Foods,education,smb,NA,CA,2025-06-17,1,4,15,681,3,24.2,24.2
A1011,Vertex Energy,software,smb,NA,CA,2025-06-10,1,3,13,867,3,23.7,23.7
A1011,Vertex Energy,software,smb,NA,CA,2025-06-20,1,5,23,1098,3,25.7,25.7
A1012,Cedar Ventures,retail,smb,APAC,JP,2025-06-04,2,2,14,668,3,23.4,16.549999999999997
A1012,Cedar Ventures,retail,smb,APAC,JP,2025-06-09,2,3,16,904,4,22.6,16.25
A1013,River Foods,manufacturing,mid_market,NA,US,2025-06-16,3,5,36,1946,7,24.9,21.933333333333337
A1013,River Foods,manufacturing,mid_market,NA,US,2025-06-21,3,4,18,1002,3,26.5,23.366666666666664
A1013,River Foods,manufacturing,mid_market,NA,US,2025-06-25,3,3,32,2025,5,25.6,23.46666666666667
A1016,BluePeak Capital,energy,enterprise,EMEA,DE,2025-06-03,4,17,117,5790,27,62.5,49.35
A1017,Summit Analytics,financial_services,mid_market,EMEA,UK,2025-06-16,2,7,33,2308,7,31.5,31.2
A1017,Summit Analytics,financial_services,mid_market,EMEA,UK,2025-06-21,2,3,12,655,2,31.9,31.2
A1017,Summit Analytics,financial_services,mid_market,EMEA,UK,2025-06-25,2,5,35,2488,8,33.5,32.3
A1019,Sierra Systems,education,smb,APAC,JP,2025-06-12,2,1,11,526,2,15.2,12.05
A1020,Pioneer Network,travel,smb,EMEA,FR,2025-06-06,1,3,12,584,2,19.2,19.2
A1020,Pioneer Network,travel,smb,EMEA,FR,2025-06-15,1,1,4,192,1,19.7,19.7
A1021,Apex Logistics,software,smb,NA,US,2025-06-24,1,5,17,1267,3,24.7,24.7
A1022,Summit Collective,retail,smb,APAC,NZ,2025-06-04,2,1,11,540,2,13.0,12.25
A1022,Summit Collective,retail,smb,APAC,NZ,2025-06-09,2,2,13,517,2,13.7,12.75
A1023,Atlas Systems,education,smb,NA,CA,2025-06-13,1,6,20,1372,5,14.2,14.2
A1023,Atlas Systems,education,smb,NA,CA,2025-06-23,1,6,21,1468,3,15.0,15.0
A1024,Sierra Group,manufacturing,smb,NA,CA,2025-06-04,2,4,25,1434,3,16.4,15.7
A1024,Sierra Group,manufacturing,smb,NA,CA,2025-06-09,2,3,16,1046,3,17.3,16.3
A1025,Bright Capital,education,smb,EMEA,UK,2025-06-13,1,3,12,857,3,23.1,23.1
A1025,Bright Capital,education,smb,EMEA,UK,2025-06-23,1,4,18,888,5,23.7,23.7
A1026,Pioneer Capital,education,smb,NA,CA,2025-06-10,1,6,25,1105,6,11.6,11.6
A1026,Pioneer Capital,education,smb,NA,CA,2025-06-20,1,6,19,875,4,13.4,13.4
A1027,BluePeak Health,retail,smb,APAC,SG,2025-06-11,2,3,18,978,3,18.9,16.65
A1027,BluePeak Health,retail,smb,APAC,SG,2025-06-19,2,4,24,1579,5,20.5,17.7
A1028,Apex Energy,energy,mid_market,APAC,SG,2025-06-24,2,8,39,1691,8,32.5,29.25
A1030,Northwind Analytics,financial_services,enterprise,EMEA,UK,2025-06-05,4,7,73,4319,15,43.5,38.55
A1030,Northwind Analytics,financial_services,enterprise,EMEA,UK,2025-06-28,4,6,36,2347,6,45.3,41.625
A1030,Northwind Analytics,financial_services,enterprise,EMEA,UK,2025-06-29,4,4,31,1658,5,46.3,40.875
A1030,Northwind Analytics,financial_services,enterprise,EMEA,UK,2025-06-30,4,7,67,3741,12,46.0,41.15
A1031,Helio Holdings,healthcare,mid_market,APAC,AU,2025-06-18,3,8,49,2340,9,38.5,31.899999999999995
A1031,Helio Holdings,healthcare,mid_market,APAC,AU,2025-06-22,3,8,23,1226,5,39.8,31.566666666666663
A1031,Helio Holdings,healthcare,mid_market,APAC,AU,2025-06-26,3,8,47,2491,11,40.6,32.833333333333336
A1031,Helio Holdings,healthcare,mid_market,APAC,AU,2025-06-27,3,6,36,2153,6,40.6,33.13333333333333
A1033,Lighthouse Global,logistics,mid_market,NA,CA,2025-06-04,2,8,49,2827,10,34.0,27.3
A1033,Lighthouse Global,logistics,mid_market,NA,CA,2025-06-09,2,10,48,2685,9,35.1,28.25
A1034,Helio Partners,travel,smb,NA,CA,2025-06-05,2,3,19,983,4,16.0,14.0
A1034,Helio Partners,travel,smb,NA,CA,2025-06-28,2,2,7,416,1,17.7,15.8
A1034,Helio Partners,travel,smb,NA,CA,2025-06-29,2,3,10,439,2,18.7,16.5
A1034,Helio Partners,travel,smb,NA,CA,2025-06-30,2,6,26,1171,6,20.8,18.450000000000003
A1035,Bright Retail,retail,mid_market,EMEA,UK,2025-06-10,3,8,46,2298,8,38.5,28.066666666666666
A1035,Bright Retail,retail,mid_market,EMEA,UK,2025-06-20,3,6,39,2374,6,39.3,29.3
A1037,Lighthouse Network,media,enterprise,EMEA,UK,2025-06-03,4,7,73,3399,14,62.6,44.474999999999994
A1038,River Systems,logistics,smb,APAC,AU,2025-06-18,2,3,19,1168,5,23.1,23.0
A1038,River Systems,logistics,smb,APAC,AU,2025-06-22,2,4,11,841,3,23.8,23.65
A1038,River Systems,logistics,smb,APAC,AU,2025-06-26,2,2,15,678,2,25.5,25.25
A1038,River Systems,logistics,smb,APAC,AU,2025-06-27,2,4,21,1045,3,25.2,24.549999999999997
A1039,Nova Group,media,smb,EMEA,FR,2025-06-05,1,4,18,1036,4,19.0,19.0
A1039,Nova Group,media,smb,EMEA,FR,2025-06-28,1,2,6,425,1,21.5,21.5
A1039,Nova Group,media,smb,EMEA,FR,2025-06-29,1,3,8,526,2,22.3,22.3
A1039,Nova Group,media,smb,EMEA,FR,2025-06-30,1,6,20,1351,3,22.5,22.5
A1040,Harbor Collective,healthcare,mid_market,APAC,SG,2025-06-18,3,5,44,2270,7,38.0,29.399999999999995
A1040,Harbor Collective,healthcare,mid_market,APAC,SG,2025-06-22,3,3,16,1025,4,39.5,30.733333333333334
A1040,Harbor Collective,healthcare,mid_market,APAC,SG,2025-06-26,3,3,31,1797,7,40.9,31.633333333333336
A1040,Harbor Collective,healthcare,mid_market,APAC,SG,2025-06-27,3,7,43,2118,10,39.6,31.266666666666666
A1041,Cedar Logistics,media,mid_market,EMEA,NL,2025-06-10,3,9,48,2696,11,31.8,23.766666666666666
A1041,Cedar Logistics,media,mid_market,EMEA,NL,2025-06-20,3,10,54,2786,13,34.0,25.633333333333336
A1042,Northwind Labs,manufacturing,mid_market,APAC,AU,2025-06-03,3,5,42,2402,7,30.6,24.26666666666667
A1043,Lighthouse Works,financial_services,enterprise,APAC,SG,2025-06-03,4,12,94,5410,16,49.8,42.8
A1044,Summit Holdings,software,smb,EMEA,NL,2025-06-01,1,3,6,371,1,11.1,11.1
A1044,Summit Holdings,software,smb,EMEA,NL,2025-06-08,1,3,8,388,2,13.0,13.0
A1044,Summit Holdings,software,smb,EMEA,NL,2025-06-14,1,2,5,374,1,12.5,12.5
A1045,Nova Holdings,manufacturing,enterprise,NA,CA,2025-06-01,4,7,35,2037,6,64.9,50.775000000000006
A1045,Nova Holdings,manufacturing,enterprise,NA,CA,2025-06-08,4,6,36,2111,9,65.0,51.45
A1045,Nova Holdings,manufacturing,enterprise,NA,CA,2025-06-14,4,6,35,2058,6,66.7,52.349999999999994
A1046,Pioneer Solutions,education,smb,NA,CA,2025-06-11,1,2,10,694,2,14.5,14.5
A1046,Pioneer Solutions,education,smb,NA,CA,2025-06-19,1,3,14,730,2,14.9,14.9
A1047,Orchid Global,healthcare,enterprise,APAC,AU,2025-06-06,3,15,82,4629,19,66.3,53.46666666666666
A1047,Orchid Global,healthcare,enterprise,APAC,AU,2025-06-15,3,11,36,1718,9,66.4,54.13333333333333
A1048,Orchid Capital,financial_services,enterprise,APAC,NZ,2025-06-05,3,14,81,4446,18,53.3,40.6
A1048,Orchid Capital,financial_services,enterprise,APAC,NZ,2025-06-28,3,8,33,2035,7,55.3,43.23333333333333
A1048,Orchid Capital,financial_services,enterprise,APAC,NZ,2025-06-29,3,8,34,2242,5,55.9,44.666666666666664
A1048,Orchid Capital,financial_services,enterprise,APAC,NZ,2025-06-30,3,12,76,4053,15,56.9,43.96666666666667
A1049,Northwind Network,energy,enterprise,NA,CA,2025-06-06,3,15,89,5597,23,67.1,57.633333333333326
A1049,Northwind Network,energy,enterprise,NA,CA,2025-06-15,3,7,29,1637,5,67.0,58.36666666666667
A1050,Cedar Energy,software,smb,APAC,JP,2025-06-11,2,2,17,1043,4,17.1,16.35
A1050,Cedar Energy,software,smb,APAC,JP,2025-06-19,2,2,14,604,4,18.7,18.0
A1051,Lighthouse Systems,media,smb,EMEA,UK,2025-06-10,1,3,12,825,2,25.2,25.2
A1051,Lighthouse Systems,media,smb,EMEA,UK,2025-06-20,1,4,16,1067,3,24.5,24.5
A1052,Sierra Labs,software,mid_market,APAC,NZ,2025-06-12,2,6,35,2355,8,33.6,28.5
A1053,Bright Health,media,mid_market,NA,CA,2025-06-05,3,5,37,2226,7,39.0,36.6
A1053,Bright Health,media,mid_market,NA,CA,2025-06-28,3,7,23,1411,4,42.6,39.766666666666666
A1053,Bright Health,media,mid_market,NA,CA,2025-06-29,3,6,20,1116,3,42.6,39.9
A1053,Bright Health,media,mid_market,NA,CA,2025-06-30,3,7,45,2733,8,44.5,40.9
A1054,Granite Labs,manufacturing,mid_market,APAC,NZ,2025-06-17,3,8,51,2855,10,42.0,38.233333333333334
A1056,Delta Global,retail,mid_market,APAC,AU,2025-06-02,3,8,44,2709,8,40.2,37.46666666666667
A1058,Evergreen Analytics,travel,smb,EMEA,UK,2025-06-02,2,4,21,1257,4,20.4,18.6
A1059,Evergreen Partners,education,mid_market,NA,CA,2025-06-01,2,2,11,592,3,37.1,28.200000000000003
A1059,Evergreen Partners,education,mid_market,NA,CA,2025-06-08,2,3,12,692,2,38.4,29.15
A1059,Evergreen Partners,education,mid_market,NA,CA,2025-06-14,2,3,13,505,2,39.6,30.65
A1060,Cedar Foods,healthcare,mid_market,NA,CA,2025-06-10,2,7,36,2138,6,27.8,19.75
A1060,Cedar Foods,healthcare,mid_market,NA,CA,2025-06-20,2,7,34,2333,5,29.2,21.85
A1061,Atlas Capital,travel,enterprise,EMEA,FR,2025-06-13,3,8,58,2950,13,45.3,38.699999999999996
A1061,Atlas Capital,travel,enterprise,EMEA,FR,2025-06-23,3,6,50,2809,11,45.4,39.46666666666666
A1062,Delta Manufacturing,travel,enterprise,EMEA,NL,2025-06-18,3,10,72,3638,12,58.8,48.599999999999994
A1062,Delta Manufacturing,travel,enterprise,EMEA,NL,2025-06-22,3,6,29,1512,6,59.1,48.366666666666674
A1062,Delta Manufacturing,travel,enterprise,EMEA,NL,2025-06-26,3,11,68,3915,15,59.7,49.76666666666667
A1062,Delta Manufacturing,travel,enterprise,EMEA,NL,2025-06-27,3,10,65,4051,14,59.1,49.13333333333333
A1063,Maple Global,education,smb,NA,CA,2025-06-03,1,1,8,477,2,19.9,19.9
A1064,Atlas Health,education,smb,NA,US,2025-06-11,1,3,15,1069,3,24.2,24.2
A1064,Atlas Health,education,smb,NA,US,2025-06-19,1,2,10,539,2,24.5,24.5
A1065,Vertex Partners,manufacturing,mid_market,NA,US,2025-06-16,2,7,37,2038,8,22.6,22.5
A1065,Vertex Partners,manufacturing,mid_market,NA,US,2025-06-21,2,4,15,986,3,24.1,22.6
A1065,Vertex Partners,manufacturing,mid_market,NA,US,2025-06-25,2,8,45,2950,9,25.0,23.8
A1066,Pacific Capital,manufacturing,mid_market,APAC,NZ,2025-06-03,2,8,47,2966,11,37.8,36.7
A1067,Maple Energy,healthcare,mid_market,NA,CA,2025-06-13,2,4,27,1346,6,31.2,27.7
A1067,Maple Energy,healthcare,mid_market,NA,CA,2025-06-23,2,4,25,1155,5,31.1,29.1
A1068,Helio Health,manufacturing,enterprise,APAC,SG,2025-06-05,4,6,67,3706,15,56.1,39.675
A1068,Helio Health,manufacturing,enterprise,APAC,SG,2025-06-28,4,6,34,1645,6,59.2,43.325
A1068,Helio Health,manufacturing,enterprise,APAC,SG,2025-06-29,4,5,33,1762,7,58.8,44.075
A1068,Helio Health,manufacturing,enterprise,APAC,SG,2025-06-30,4,10,78,4884,17,60.2,43.55
A1069,Bright Foods,manufacturing,enterprise,NA,CA,2025-06-17,3,11,74,4279,16,66.0,57.46666666666666
A1070,Helio Manufacturing,manufacturing,smb,APAC,NZ,2025-06-18,1,5,21,1039,6,15.3,15.3
A1070,Helio Manufacturing,manufacturing,smb,APAC,NZ,2025-06-22,1,3,8,550,1,16.5,16.5
A1070,Helio Manufacturing,manufacturing,smb,APAC,NZ,2025-06-26,1,5,17,846,4,16.0,16.0
A1070,Helio Manufacturing,manufacturing,smb,APAC,NZ,2025-06-27,1,3,14,674,4,17.3,17.3
A1071,Evergreen Group,education,mid_market,NA,CA,2025-06-12,3,7,43,2511,8,35.1,22.233333333333334
A1072,Summit Ventures,software,enterprise,NA,US,2025-06-12,3,11,66,2913,13,67.7,43.26666666666667
A1073,Silver Holdings,travel,mid_market,EMEA,DE,2025-06-13,2,10,45,2510,8,20.0,19.35
A1073,Silver Holdings,travel,mid_market,EMEA,DE,2025-06-23,2,9,36,2011,7,21.7,20.6
A1074,Granite Analytics,retail,mid_market,NA,CA,2025-06-12,3,9,50,3360,10,31.4,30.03333333333333
A1075,Cedar Labs,software,smb,EMEA,UK,2025-06-06,1,4,15,1145,4,23.6,23.6
A1075,Cedar Labs,software,smb,EMEA,UK,2025-06-15,1,2,6,281,1,23.6,23.6
A1077,Evergreen Foods,travel,mid_market,NA,CA,2025-06-11,3,7,49,3091,11,32.9,28.633333333333336
A1077,Evergreen Foods,travel,mid_market,NA,CA,2025-06-19,3,7,44,2481,9,33.3,29.599999999999998
A1078,Beacon Foods,software,mid_market,EMEA,FR,2025-06-18,3,9,49,3199,12,32.9,28.100000000000005
A1078,Beacon Foods,software,mid_market,EMEA,FR,2025-06-22,3,7,26,1610,6,34.8,28.399999999999995
A1078,Beacon Foods,software,mid_market,EMEA,FR,2025-06-26,3,8,47,3046,10,34.9,30.066666666666666
A1078,Beacon Foods,software,mid_market,EMEA,FR,2025-06-27,3,5,37,2062,8,35.0,28.400000000000002
A1079,Nova Foods,education,enterprise,EMEA,FR,2025-06-07,4,7,35,2318,7,64.7,53.175
A1080,Beacon Global,financial_services,mid_market,EMEA,NL,2025-06-24,2,10,53,3278,11,44.7,32.95
A1081,River Collective,financial_services,mid_market,NA,CA,2025-06-12,3,8,48,2900,12,26.4,22.0
A1083,Falcon Works,education,mid_market,NA,CA,2025-06-11,2,3,25,988,4,32.3,23.299999999999997
A1083,Falcon Works,education,mid_market,NA,CA,2025-06-19,2,3,26,1437,4,32.7,23.8
A1084,Silver Foods,manufacturing,mid_market,NA,CA,2025-06-17,2,8,43,2820,9,41.8,39.9
A1085,Sierra Capital,financial_services,smb,NA,US,2025-06-10,1,2,13,703,3,18.5,18.5
A1085,Sierra Capital,financial_services,smb,NA,US,2025-06-20,1,3,16,852,4,18.8,18.8
A1086,River Labs,software,smb,EMEA,FR,2025-06-04,1,4,16,990,3,22.2,22.2
A1086,River Labs,software,smb,EMEA,FR,2025-06-09,1,3,12,806,2,23.1,23.1
A1088,Cedar Partners,energy,smb,APAC,NZ,2025-06-03,1,3,14,996,4,16.2,16.2
A1090,Vertex Labs,energy,smb,NA,US,2025-06-05,1,3,12,533,3,20.3,20.3
A1090,Vertex Labs,energy,smb,NA,US,2025-06-28,1,1,4,293,1,23.4,23.4
A1090,Vertex Labs,energy,smb,NA,US,2025-06-29,1,2,6,319,1,22.0,22.0
A1090,Vertex Labs,energy,smb,NA,US,2025-06-30,1,2,10,707,2,22.2,22.2
A1002,Summit Foods,media,mid_market,NA,US,2025-06-03,3,6,46,2779,12,30.8,24.066666666666663
A1003,Nova Ventures,manufacturing,enterprise,NA,US,2025-06-05,2,9,50,3372,11,60.4,50.599999999999994
A1003,Nova Ventures,manufacturing,enterprise,NA,US,2025-06-28,2,7,24,1814,4,63.8,53.25
A1003,Nova Ventures,manufacturing,enterprise,NA,US,2025-06-29,2,5,20,978,5,64.0,54.6
A1003,Nova Ventures,manufacturing,enterprise,NA,US,2025-06-30,2,9,48,2413,11,64.1,54.699999999999996
A1005,Pacific Labs,manufacturing,enterprise,EMEA,UK,2025-06-02,3,9,61,3219,14,55.9,48.13333333333333
A1006,Helio Works,education,mid_market,EMEA,UK,2025-06-01,2,4,14,887,3,26.2,22.45
A1006,Helio Works,education,mid_market,EMEA,UK,2025-06-08,2,2,11,721,2,27.8,24.05
A1006,Helio Works,education,mid_market,EMEA,UK,2025-06-14,2,3,13,640,2,28.3,25.0
A1007,Silver Systems,energy,smb,EMEA,FR,2025-06-13,1,1,7,376,2,21.7,21.7
A1007,Silver Systems,energy,smb,EMEA,FR,2025-06-23,1,3,14,617,3,21.9,21.9
A1008,Pacific Works,software,mid_market,EMEA,UK,2025-06-12,3,9,52,3406,13,22.2,20.766666666666666
A1009,Summit Group,financial_services,mid_market,NA,US,2025-06-07,2,5,14,923,3,23.3,21.25
A1010,Orchid Foods,education,smb,NA,CA,2025-06-13,1,6,18,1088,4,23.9,23.9
A1010,Orchid Foods,education,smb,NA,CA,2025-06-23,1,4,16,843,4,27.4,27.4
A1011,Vertex Energy,software,smb,NA,CA,2025-06-18,1,5,25,1615,6,25.5,25.5
A1011,Vertex Energy,software,smb,NA,CA,2025-06-22,1,3,6,490,1,26.8,26.8
A1011,Vertex Energy,software,smb,NA,CA,2025-06-26,1,3,16,1083,4,26.0,26.0
A1011,Vertex Energy,software,smb,NA,CA,2025-06-27,1,4,15,667,4,27.2,27.2
A1012,Cedar Ventures,retail,smb,APAC,JP,2025-06-24,2,4,22,1450,4,24.0,18.55
A1013,River Foods,manufacturing,mid_market,NA,US,2025-06-05,3,5,40,2191,7,24.0,20.866666666666667
A1013,River Foods,manufacturing,mid_market,NA,US,2025-06-28,3,4,18,939,4,27.1,24.633333333333336
A1013,River Foods,manufacturing,mid_market,NA,US,2025-06-29,3,5,19,1228,3,28.6,24.900000000000002
A1013,River Foods,manufacturing,mid_market,NA,US,2025-06-30,3,6,40,2273,6,26.7,23.666666666666668
A1016,BluePeak Capital,energy,enterprise,EMEA,DE,2025-06-11,4,15,103,5490,19,63.9,50.24999999999999
A1016,BluePeak Capital,energy,enterprise,EMEA,DE,2025-06-19,4,14,94,5564,18,63.8,50.900000000000006
A1017,Summit Analytics,financial_services,mid_market,EMEA,UK,2025-06-05,2,7,35,1926,5,30.0,29.75
A1017,Summit Analytics,financial_services,mid_market,EMEA,UK,2025-06-28,2,4,14,830,2,33.5,32.65
A1017,Summit Analytics,financial_services,mid_market,EMEA,UK,2025-06-29,2,4,16,834,3,35.2,33.35
A1017,Summit Analytics,financial_services,mid_market,EMEA,UK,2025-06-30,2,7,35,1779,7,33.9,33.849999999999994
A1019,Sierra Systems,education,smb,APAC,JP,2025-06-02,2,3,17,645,4,13.9,10.8
A1020,Pioneer Network,travel,smb,EMEA,FR,2025-06-07,1,1,3,154,1,19.0,19.0
A1021,Apex Logistics,software,smb,NA,US,2025-06-04,1,4,20,1362,5,21.7,21.7
A1021,Apex Logistics,software,smb,NA,US,2025-06-09,1,6,26,1250,7,22.4,22.4
A1022,Summit Collective,retail,smb,APAC,NZ,2025-06-24,2,2,17,730,3,15.2,15.0
A1023,Atlas Systems,education,smb,NA,CA,2025-06-17,1,4,22,1529,4,15.5,15.5
A1024,Sierra Group,manufacturing,smb,NA,CA,2025-06-24,2,3,18,1115,3,19.7,18.45
A1025,Bright Capital,education,smb,EMEA,UK,2025-06-17,1,3,14,895,3,23.0,23.0
A1026,Pioneer Capital,education,smb,NA,CA,2025-06-18,1,6,26,1614,4,13.3,13.3
A1026,Pioneer Capital,education,smb,NA,CA,2025-06-22,1,4,10,697,2,13.8,13.8
A1026,Pioneer Capital,education,smb,NA,CA,2025-06-26,1,4,15,672,3,14.6,14.6
A1026,Pioneer Capital,education,smb,NA,CA,2025-06-27,1,4,15,1068,4,15.1,15.1
A1027,BluePeak Health,retail,smb,APAC,SG,2025-06-03,2,4,22,1502,5,17.2,15.399999999999999
A1028,Apex Energy,energy,mid_market,APAC,SG,2025-06-04,2,5,31,1522,7,28.4,25.85
A1028,Apex Energy,energy,mid_market,APAC,SG,2025-06-09,2,7,36,1770,7,30.2,26.9
A1030,Northwind Analytics,financial_services,enterprise,EMEA,UK,2025-06-16,4,8,70,3839,13,44.3,39.775
A1030,Northwind Analytics,financial_services,enterprise,EMEA,UK,2025-06-21,4,7,36,2379,6,45.0,40.900000000000006
A1030,Northwind Analytics,financial_services,enterprise,EMEA,UK,2025-06-25,4,8,78,4435,18,47.8,41.724999999999994
A1031,Helio Holdings,healthcare,mid_market,APAC,AU,2025-06-10,3,7,44,2260,7,38.6,30.866666666666664
A1031,Helio Holdings,healthcare,mid_market,APAC,AU,2025-06-20,3,8,45,2471,8,40.2,32.93333333333333
A1033,Lighthouse Global,logistics,mid_market,NA,CA,2025-06-24,2,10,53,2981,7,36.2,29.200000000000003
A1034,Helio Partners,travel,smb,NA,CA,2025-06-16,2,5,26,1639,7,17.5,16.25
A1034,Helio Partners,travel,smb,NA,CA,2025-06-21,2,3,9,538,2,17.9,16.95
A1034,Helio Partners,travel,smb,NA,CA,2025-06-25,2,4,21,1071,5,18.6,16.950000000000003
A1035,Bright Retail,retail,mid_market,EMEA,UK,2025-06-18,3,8,49,2263,8,38.5,28.866666666666664
A1035,Bright Retail,retail,mid_market,EMEA,UK,2025-06-22,3,3,15,902,2,39.2,29.26666666666667
A1035,Bright Retail,retail,mid_market,EMEA,UK,2025-06-26,3,6,40,1907,7,41.3,29.833333333333332
A1035,Bright Retail,retail,mid_market,EMEA,UK,2025-06-27,3,6,39,2077,7,42.0,31.333333333333332
A1037,Lighthouse Network,media,enterprise,EMEA,UK,2025-06-11,4,8,79,4176,16,63.8,45.225
A1037,Lighthouse Network,media,enterprise,EMEA,UK,2025-06-19,4,9,75,3138,18,65.2,46.7
A1038,River Systems,logistics,smb,APAC,AU,2025-06-10,2,4,22,1341,3,23.4,22.95
A1038,River Systems,logistics,smb,APAC,AU,2025-06-20,2,2,16,877,4,23.0,22.9
A1039,Nova Group,media,smb,EMEA,FR,2025-06-16,1,4,15,1144,3,20.6,20.6
A1039,Nova Group,media,smb,EMEA,FR,2025-06-21,1,4,8,565,1,21.8,21.8
A1039,Nova Group,media,smb,EMEA,FR,2025-06-25,1,6,21,1183,3,21.1,21.1
A1040,Harbor Collective,healthcare,mid_market,APAC,SG,2025-06-10,3,9,55,3307,11,37.0,28.833333333333332
