HOST_ID,is_currently_superhost,current_superhost_tenure,acct_age_before_achieving_superhost,status_change_count,last_status_change_at
166769669,true,1980,0,0,
167661838,true,2636,0,0,
168004874,true,2597,0,0,
168290064,true,2675,0,0,
169928862,true,2395,0,0,
169998526,true,2503,0,0,
170258663,true,2236,0,0,
170587432,true,2633,0,0,
171261181,true,2600,0,0,
171343957,true,2675,0,0,
171550103,true,2530,0,0,
171680617,true,2191,0,0,
171863224,true,2203,0,0,
172106212,true,1945,0,0,
172306339,true,2102,0,0,
172621762,true,2667,0,0,
175239213,true,2643,0,0,
175598863,true,2593,0,0,
176517429,true,2653,0,0,
176541683,true,1527,0,0,
177013169,true,2558,0,0,
177035379,true,1717,0,0,
177093394,true,2593,0,0,
177201738,true,2145,0,0,
177318290,true,2619,0,0,
177856363,true,2146,0,0,
177911536,true,2612,0,0,
178659459,true,1649,0,0,
178663411,true,1422,0,0,
179169845,true,2619,0,0,
180136626,true,1618,0,0,
180508243,true,2067,0,0,
180758665,true,2591,0,0,
181742117,true,2390,0,0,
181934749,true,2455,0,0,
183372921,true,2432,0,0,
183670795,true,2490,0,0,
185705260,true,2579,0,0,
186208208,true,1942,0,0,
186772971,true,2574,0,0,
187045688,true,2589,0,0,
187222745,true,2106,0,0,
187437981,true,2567,0,0,
187676894,true,2532,0,0,
188372797,true,2333,0,0,
188536761,true,2193,0,0,
188849025,true,2544,0,0,
189155455,true,2563,0,0,
189712516,true,1390,0,0,
189774580,true,2584,0,0,
190073525,true,2188,0,0,
190263981,true,2571,0,0,
190957759,true,2520,0,0,
191156834,true,2546,0,0,
192286210,true,2540,0,0,
193504997,true,2542,0,0,
194343081,true,2180,0,0,
194475135,true,2211,0,0,
194663540,true,2541,0,0,
195199908,true,2541,0,0,
195205137,true,2526,0,0,
195241396,true,2288,0,0,
195709119,true,2532,0,0,
195933294,true,2555,0,0,
196709080,true,2529,0,0,
196781468,true,2440,0,0,
197227115,true,2523,0,0,
198564506,true,2383,0,0,
199627082,true,2523,0,0,
199967460,true,2525,0,0,
200195304,true,2529,0,0,
200347806,true,2502,0,0,
200407976,true,2514,0,0,
200627195,true,2117,0,0,
201279474,true,2499,0,0,
201525538,true,2513,0,0,
201775943,true,2448,0,0,
201800593,true,2500,0,0,
202056883,true,1832,0,0,
202307531,true,1770,0,0,
202779274,true,2522,0,0,
204027928,true,2507,0,0,
204171816,true,2474,0,0,
204210308,true,2493,0,0,
206176712,true,2491,0,0,
206374835,true,2138,0,0,
206862811,true,2501,0,0,
206877989,true,1462,0,0,
207929989,true,2396,0,0,
208069921,true,2143,0,0,
210465681,true,2475,0,0,
210470412,true,2480,0,0,
210700814,true,2363,0,0,
211089589,true,1694,0,0,
211151778,true,2414,0,0,
211672889,true,2463,0,0,
212197766,true,2322,0,0,
212558982,true,1717,0,0,
212782483,true,2459,0,0,
212852826,true,2459,0,0,
212946182,true,2473,0,0,
213221785,true,2143,0,0,
213416425,true,1936,0,0,
213967353,true,2447,0,0,
214044965,true,2207,0,0,
214644316,true,2453,0,0,
215174581,true,2387,0,0,
215514794,true,1291,0,0,
215643792,true,1483,0,0,
215937780,true,2352,0,0,
216253769,true,2074,0,0,
216837175,true,2353,0,0,
216867611,true,2370,0,0,
217049360,true,2412,0,0,
217642567,true,2338,0,0,
217899069,true,2415,0,0,
218110120,true,1817,0,0,
218706214,true,2429,0,0,
219326028,true,2376,0,0,
219411816,true,2123,0,0,
219818665,true,2428,0,0,
220021377,true,1452,0,0,
220040685,true,2421,0,0,
220957569,true,2338,0,0,
221361263,true,2416,0,0,
221610108,true,2414,0,0,
222021604,true,2407,0,0,
222154123,true,2349,0,0,
222877193,true,1593,0,0,
222935818,true,2410,0,0,
222966010,true,1506,0,0,
223670741,true,2131,0,0,
223679612,true,2414,0,0,
224128782,true,2392,0,0,
224156706,true,2386,0,0,
224274594,true,2339,0,0,
224914737,true,1653,0,0,
225339158,true,2134,0,0,
225711033,true,2392,0,0,
225999508,true,1548,0,0,
226545155,true,2217,0,0,
226804910,true,1496,0,0,
227034714,true,2369,0,0,
227623259,true,1690,0,0,
227798081,true,2255,0,0,
228058426,true,2379,0,0,
228898318,true,1447,0,0,
229089748,true,1430,0,0,
229742535,true,2118,0,0,
230001236,true,2336,0,0,
230318099,true,2264,0,0,
231321669,true,1522,0,0,
231632308,true,2345,0,0,
232010466,true,2332,0,0,
232136851,true,2146,0,0,
232201424,true,2288,0,0,
232551293,true,2297,0,0,
232691796,true,2353,0,0,
233663426,true,2229,0,0,
234510969,true,1993,0,0,
235058174,true,2340,0,0,
235168007,true,2327,0,0,
235201790,true,2320,0,0,
235448301,true,2290,0,0,
235524245,true,2182,0,0,
235728535,true,2330,0,0,
235847317,true,2307,0,0,
236474705,true,2270,0,0,
236551352,true,1403,0,0,
236761017,true,2318,0,0,
237247600,true,2304,0,0,
237852071,true,2328,0,0,
237868039,true,1731,0,0,
240471823,true,2127,0,0,
240803358,true,2279,0,0,
241020837,true,2243,0,0,
241176336,true,2299,0,0,
241278252,true,2271,0,0,
241439206,true,2232,0,0,
241486369,true,1745,0,0,
242063096,true,2278,0,0,
242128703,true,2050,0,0,
242430405,true,2239,0,0,
242476070,true,2276,0,0,
242676450,true,1934,0,0,
242928642,true,2306,0,0,
242961382,true,2280,0,0,
243076441,true,2050,0,0,
243177127,true,2111,0,0,
244374498,true,1768,0,0,
244591669,true,2032,0,0,
245134540,true,2203,0,0,
245322783,true,2189,0,0,
245717635,true,2234,0,0,
246426102,true,1774,0,0,
247023802,true,2256,0,0,
247426814,true,2265,0,0,
247436929,true,2275,0,0,
247444610,true,2276,0,0,
247583994,true,2269,0,0,
247978374,true,2259,0,0,
248447171,true,2267,0,0,
248866253,true,2111,0,0,
249076347,true,2140,0,0,
249586813,true,2161,0,0,
249851890,true,2270,0,0,
250870384,true,2242,0,0,
251964839,true,2242,0,0,
252517578,true,2244,0,0,
252743752,true,2253,0,0,
253470504,true,2249,0,0,
253607769,true,2243,0,0,
254003149,true,2235,0,0,
255505646,true,2186,0,0,
255568099,true,2203,0,0,
256062596,true,2189,0,0,
257726278,true,2214,0,0,
257730416,true,2206,0,0,
257757294,true,2191,0,0,
258197723,true,2231,0,0,
258217678,true,2011,0,0,
258798035,true,2192,0,0,
259224000,true,2191,0,0,
259971398,true,2215,0,0,
260969264,true,2191,0,0,
262057253,true,2212,0,0,
262362133,true,2206,0,0,
263379944,true,2204,0,0,
263757282,true,2171,0,0,
263838249,true,2207,0,0,
264047260,true,2198,0,0,
264908563,true,2192,0,0,
265251885,true,2116,0,0,
266066667,true,2189,0,0,
266482556,true,2199,0,0,
266536602,true,2073,0,0,
266724394,true,2181,0,0,
267172624,true,1825,0,0,
267400172,true,2194,0,0,
267562621,true,2097,0,0,
267583245,true,2151,0,0,
267623793,true,2183,0,0,
268156265,true,2091,0,0,
268301912,true,2161,0,0,
268768440,true,2154,0,0,
269483435,true,2179,0,0,
269854119,true,2177,0,0,
270577016,true,2102,0,0,
270760003,true,2115,0,0,
270945294,true,2162,0,0,
271262936,true,2174,0,0,
272444407,true,2142,0,0,
272567340,true,1781,0,0,
273049892,true,2105,0,0,
273073817,true,2155,0,0,
273517819,true,2125,0,0,
273956965,true,1371,0,0,
274202606,true,2103,0,0,
275723550,true,2116,0,0,
277159422,true,2103,0,0,
278165220,true,2006,0,0,
278240539,true,2133,0,0,
279359730,true,2072,0,0,
279360497,true,1766,0,0,
280399736,true,1947,0,0,
280576775,true,2096,0,0,
280631274,true,2128,0,0,
282042508,true,2131,0,0,
282799962,true,2109,0,0,
283174083,true,2051,0,0,
283690319,true,2129,0,0,
284682211,true,1941,0,0,
284720636,true,2124,0,0,
284974503,true,2076,0,0,
285239727,true,2067,0,0,
286842277,true,2120,0,0,
286894633,true,2102,0,0,
287601089,true,2111,0,0,
290026890,true,1503,0,0,
290440065,true,2090,0,0,
291386935,true,2106,0,0,
291844536,true,1687,0,0,
292174713,true,2058,0,0,
292571220,true,2037,0,0,
294015642,true,2075,0,0,
294224767,true,1978,0,0,
294759884,true,2017,0,0,
294938232,true,2044,0,0,
296913797,true,2056,0,0,
298343442,true,1407,0,0,
298831092,true,2073,0,0,
298960203,true,2052,0,0,
300437853,true,2060,0,0,
300676660,true,2049,0,0,
300974507,true,2062,0,0,
301299961,true,2065,0,0,
302243245,true,2025,0,0,
304345361,true,2019,0,0,
305012750,true,1733,0,0,
305419758,true,2032,0,0,
306453284,true,2038,0,0,
307478545,true,2034,0,0,
307885544,true,2034,0,0,
308497924,true,2029,0,0,
308855555,true,1997,0,0,
308888253,true,1983,0,0,
309007259,true,2023,0,0,
310006769,true,1985,0,0,
311991384,true,1999,0,0,
313833580,true,1993,0,0,
315306298,true,1938,0,0,
316059887,true,1428,0,0,
316067480,true,1996,0,0,
316379255,true,1990,0,0,
324338565,true,1386,0,0,
324947537,true,1971,0,0,
327117455,true,1974,0,0,
327601894,true,1956,0,0,
329264638,true,1736,0,0,
329551372,true,1643,0,0,
329745939,true,1926,0,0,
330366940,true,1477,0,0,
331330348,true,1940,0,0,
332021618,true,1777,0,0,
333674406,true,1944,0,0,
334712111,true,1844,0,0,
335783290,true,1911,0,0,
336010119,true,1916,0,0,
336568993,true,1926,0,0,
336702196,true,1471,0,0,
337652705,true,1911,0,0,
338717417,true,1917,0,0,
339314157,true,1410,0,0,
341276942,true,1911,0,0,
341282198,true,1832,0,0,
341515473,true,1903,0,0,
342927830,true,1358,0,0,
345247762,true,1698,0,0,
346984854,true,1827,0,0,
348847428,true,1806,0,0,
349117116,true,1306,0,0,
349194462,true,1748,0,0,
349731526,true,1782,0,0,
352133902,true,1806,0,0,
353173880,true,1760,0,0,
354783560,true,1773,0,0,
356589898,true,1693,0,0,
357394405,true,1782,0,0,
357476332,true,1732,0,0,
357780881,true,1763,0,0,
359632814,true,1763,0,0,
360134722,true,1770,0,0,
361784191,true,1755,0,0,
362089937,true,1674,0,0,
362092242,true,1752,0,0,
364257212,true,1735,0,0,
365232466,true,1654,0,0,
366090919,true,1658,0,0,
366379786,true,1713,0,0,
366506183,true,1719,0,0,
367507031,true,1355,0,0,
367824579,true,1692,0,0,
368406455,true,1702,0,0,
370237375,true,1435,0,0,
372887082,true,1521,0,0,
373041418,true,1498,0,0,
373325915,true,1641,0,0,
375404224,true,1632,0,0,
379706794,true,1582,0,0,
380555271,true,1591,0,0,
382504340,true,1540,0,0,
382510934,true,1474,0,0,
387672622,true,1554,0,0,
388706560,true,1555,0,0,
388823683,true,1570,0,0,
392467112,true,1523,0,0,
392879679,true,1490,0,0,
398770317,true,1485,0,0,
400563866,true,1491,0,0,
402526057,true,1388,0,0,
405727905,true,1439,0,0,
406566107,true,1451,0,0,
408556566,true,1437,0,0,
412887742,true,1387,0,0,
417193427,true,1397,0,0,
417674240,true,1390,0,0,
417699288,true,1382,0,0,
