message_reaction_id,message_id,message_date,message_datetime,channel_name,reaction_name,reaction_name_normalised,reaction_user,extracted_datetime
a8a6274afbf393f2b382de94e505b6f2,0bcffd89-1b0d-4fcd-9144-c7d0c462806d,2025-08-23,2025-08-23 13:18:11,engineering,"""this""","""this""","""UYJ494VWS""",2025-08-23 13:57:41
d213b93718fb56fb864ca77dbf3ecba8,0bcffd89-1b0d-4fcd-9144-c7d0c462806d,2025-08-23,2025-08-23 13:18:11,engineering,"""laugh""","""laugh""","""U549234TU""",2025-08-23 13:57:41
c1a4d559c89893914e1cc3bd1a9250af,0bcffd89-1b0d-4fcd-9144-c7d0c462806d,2025-08-23,2025-08-23 13:18:11,engineering,"""laugh""","""laugh""","""U96N45CL2""",2025-08-23 13:57:41
0dc4000faf972bc022c322482fac3833,96270939-dfd6-4f4e-aa3b-1d09d7eed4a2,2024-10-31,2024-10-31 06:43:24,social,"""merged""","""merged""","""U5V38TNV1""",2024-10-31 07:17:41
42aa47b79f39122f8294b28bd8ac9b7f,cefb9a1f-57f5-48d5-b9d8-954bf9902fb5,2025-03-25,2025-03-25 19:01:28,general,"""point_up""","""point_up""","""U7ZP08017""",2025-03-25 19:17:54
f829c1bdb6dc4b10f0e26be7ce39a1d7,cefb9a1f-57f5-48d5-b9d8-954bf9902fb5,2025-03-25,2025-03-25 19:01:28,general,"""point_up""","""point_up""","""UK4V3ON2O""",2025-03-25 19:17:54
2e5c41924d54b8de4073b0407fce7792,cefb9a1f-57f5-48d5-b9d8-954bf9902fb5,2025-03-25,2025-03-25 19:01:28,general,"""point_up""","""point_up""","""UL92954KA""",2025-03-25 19:17:54
6d4433e1b280d786c1b4caf1fd3ef0dd,66e856cf-5347-451b-95e8-3ca4709d1a55,2025-03-10,2025-03-10 01:35:40,marketing,"""this""","""this""","""UN979RN92""",2025-03-10 02:12:25
c0a14a05701490537ec01895cf2edc3c,66e856cf-5347-451b-95e8-3ca4709d1a55,2025-03-10,2025-03-10 01:35:40,marketing,"""this""","""this""","""UFUV7GPHM""",2025-03-10 02:12:25
4c83852f4a8f33f32dc75e918a6caf1c,2129be7e-e292-4d89-a864-f88bc6566e03,2025-08-24,2025-08-24 16:50:23,marketing,"""white_check_mark""","""white_check_mark""","""ULAN263E4""",2025-08-24 17:35:26
edbb3a696464c382c2c30dbad7c08464,2129be7e-e292-4d89-a864-f88bc6566e03,2025-08-24,2025-08-24 16:50:23,marketing,"""white_check_mark""","""white_check_mark""","""UZ5125Y28""",2025-08-24 17:35:26
70e9f66c7f51393acf374dee201a9983,4498e839-21e9-4ff0-ab5f-e4abbf443b37,2024-06-01,2024-06-01 19:40:35,engineering,"""this""","""this""","""U0KG42Q0P""",2024-06-01 20:35:20
ed10917778ff06d1734f3bdc31043b69,4498e839-21e9-4ff0-ab5f-e4abbf443b37,2024-06-01,2024-06-01 19:40:35,engineering,"""this""","""this""","""ULRS0HVJ3""",2024-06-01 20:35:20
912d71c4ac25ab153e32c6c8e05d50b5,4498e839-21e9-4ff0-ab5f-e4abbf443b37,2024-06-01,2024-06-01 19:40:35,engineering,"""this""","""this""","""UC3Z15JC3""",2024-06-01 20:35:20
1775e2f5b9a3dbfce852b855ce9bf140,e7860277-4eed-47f3-8425-58a7d36aad8f,2024-10-15,2024-10-15 19:27:37,cats,"""white_check_mark""","""white_check_mark""","""UZ90K3JDW""",2024-10-15 20:12:17
a46de5309ae84e5b501981c5fde8d012,e7860277-4eed-47f3-8425-58a7d36aad8f,2024-10-15,2024-10-15 19:27:37,cats,"""white_check_mark""","""white_check_mark""","""U3TE14ET2""",2024-10-15 20:12:17
26ea70540943adf48e2543cbb02afd0b,93550d27-d6cc-4178-9b02-fd7fa5f5a4eb,2025-11-23,2025-11-23 16:03:01,cats,"""white_check_mark""","""white_check_mark""","""UDC0ZA535""",2025-11-23 16:30:43
074caa3e5cbd3d22b83f26f063f4b99e,93550d27-d6cc-4178-9b02-fd7fa5f5a4eb,2025-11-23,2025-11-23 16:03:01,cats,"""white_check_mark""","""white_check_mark""","""UK4V3ON2O""",2025-11-23 16:30:43
8eccb69dee9819f44f54a5080f67af63,995d69b9-6c6f-4952-bf8d-d90f3833ba36,2025-06-20,2025-06-20 05:02:24,general,"""laugh""","""laugh""","""U81OT695K""",2025-06-20 05:18:35
373e61084eddf5fdadb2c2c69c205145,deba6c3d-b7b8-43d0-bbfc-742c815d9975,2024-06-18,2024-06-18 17:01:12,general,"""approved""","""approved""","""U2XQ3JJAN""",2024-06-18 17:47:48
9e7c2206ec4e917dd4eeaf1b5fe1033a,deba6c3d-b7b8-43d0-bbfc-742c815d9975,2024-06-18,2024-06-18 17:01:12,general,"""this""","""this""","""UY640917T""",2024-06-18 17:47:48
07363f808ff206a9bedabfc0e6ae897b,deba6c3d-b7b8-43d0-bbfc-742c815d9975,2024-06-18,2024-06-18 17:01:12,general,"""this""","""this""","""UYEP6YY91""",2024-06-18 17:47:48
a37de2762375909141796dca514fbb53,deba6c3d-b7b8-43d0-bbfc-742c815d9975,2024-06-18,2024-06-18 17:01:12,general,"""this""","""this""","""U4095YWYD""",2024-06-18 17:47:48
c639fe9a95da9862c9286c99a06499c3,9b545a72-f1bf-46f8-a150-1270a7f21fa0,2025-06-08,2025-06-08 09:26:21,random,"""pray""","""pray""","""U0381889F""",2025-06-08 10:09:45
fed56549a42d4d6ad0e375a06fc54986,9b545a72-f1bf-46f8-a150-1270a7f21fa0,2025-06-08,2025-06-08 09:26:21,random,"""pray""","""pray""","""UFF1HYHJ2""",2025-06-08 10:09:45
ddb46862e489af649064028a00b4b643,2e2e77b7-4b96-417b-bec2-2942cde6debd,2024-08-15,2024-08-15 00:16:33,general,"""pray""","""pray""","""U2XQ3JJAN""",2024-08-15 00:52:24
239a1d7a27f128f50f79fc488b7ab347,2e2e77b7-4b96-417b-bec2-2942cde6debd,2024-08-15,2024-08-15 00:16:33,general,"""pray""","""pray""","""UNNH8IW78""",2024-08-15 00:52:24
3c40c9a27dce967091df6634cd1dc671,4dc66162-5aad-4d7f-9535-dcc2752b3296,2025-11-07,2025-11-07 18:40:55,general,"""white_check_mark""","""white_check_mark""","""UFF1HYHJ2""",2025-11-07 19:35:37
b424d92f3224093f8735d873ea0096bc,4dc66162-5aad-4d7f-9535-dcc2752b3296,2025-11-07,2025-11-07 18:40:55,general,"""white_check_mark""","""white_check_mark""","""UC3Z15JC3""",2025-11-07 19:35:37
6a9f2ff6da5ef15d8efc549e7868bcab,4dc66162-5aad-4d7f-9535-dcc2752b3296,2025-11-07,2025-11-07 18:40:55,general,"""white_check_mark""","""white_check_mark""","""U5V38TNV1""",2025-11-07 19:35:37
275c9d2595371debeb7849548e2b2840,4dc66162-5aad-4d7f-9535-dcc2752b3296,2025-11-07,2025-11-07 18:40:55,general,"""white_check_mark""","""white_check_mark""","""UNY6WDI60""",2025-11-07 19:35:37
2697e241d3e136cdbe69b372aa792655,2129be7e-e292-4d89-a864-f88bc6566e03,2025-08-24,2025-08-24 16:50:23,marketing,"""this""","""this""","""UQSF747QR""",2025-08-24 17:35:26
19c2236ae25fd2a8f69636dadf59965e,2129be7e-e292-4d89-a864-f88bc6566e03,2025-08-24,2025-08-24 16:50:23,marketing,"""this""","""this""","""ULWL32B29""",2025-08-24 17:35:26
d3d0cf45532b64e494681fd5d82765d4,ebbf0a43-42cd-4a9b-89e3-0daeec467c3f,2024-10-17,2024-10-17 00:35:16,engineering,"""approved""","""approved""","""U8S28EIM6""",2024-10-17 01:23:08
f4b0442b89bfe1602f8f95440725ee42,ebbf0a43-42cd-4a9b-89e3-0daeec467c3f,2024-10-17,2024-10-17 00:35:16,engineering,"""approved""","""approved""","""U3HY0BS3W""",2024-10-17 01:23:08
0e8d594f51af5dec3b7b73b5007e743e,96270939-dfd6-4f4e-aa3b-1d09d7eed4a2,2024-10-31,2024-10-31 06:43:24,social,"""pray""","""pray""","""U9E255NN9""",2024-10-31 07:17:41
8980730576229092997713f0194a0810,96270939-dfd6-4f4e-aa3b-1d09d7eed4a2,2024-10-31,2024-10-31 06:43:24,social,"""pray""","""pray""","""UZ90K3JDW""",2024-10-31 07:17:41
097d73e456c2c5871c16428715153cf4,4dc66162-5aad-4d7f-9535-dcc2752b3296,2025-11-07,2025-11-07 18:40:55,general,"""laugh""","""laugh""","""UL92954KA""",2025-11-07 19:35:37
