account_id,account_name,industry,segment,region,billing_country,usage_date,workspace_days_reporting,active_users,projects_run,api_calls,alerts_sent,max_storage_gb,avg_storage_gb
A1011,Vertex Energy,software,smb,NA,CA,2025-06-11,1,5,17,1273,4,23.5,23.5
A1011,Vertex Energy,software,smb,NA,CA,2025-06-19,1,4,13,665,2,24.2,24.2
A1012,Cedar Ventures,retail,smb,APAC,JP,2025-06-06,1,3,11,697,1,22.9,22.9
A1012,Cedar Ventures,retail,smb,APAC,JP,2025-06-15,1,3,7,423,2,23.8,23.8
A1013,River Foods,manufacturing,mid_market,NA,US,2025-06-13,3,5,36,1814,8,24.9,22.633333333333336
A1013,River Foods,manufacturing,mid_market,NA,US,2025-06-23,3,5,35,1784,7,27.4,24.633333333333336
A1016,BluePeak Capital,energy,enterprise,EMEA,DE,2025-06-18,4,15,102,6086,26,64.7,51.47500000000001
A1016,BluePeak Capital,energy,enterprise,EMEA,DE,2025-06-22,4,9,40,2580,10,65.5,51.825
A1016,BluePeak Capital,energy,enterprise,EMEA,DE,2025-06-26,4,17,95,5818,20,65.8,52.375
A1016,BluePeak Capital,energy,enterprise,EMEA,DE,2025-06-27,4,15,90,4817,19,66.3,53.025
A1017,Summit Analytics,financial_services,mid_market,EMEA,UK,2025-06-13,2,4,28,1735,7,32.0,30.9
A1017,Summit Analytics,financial_services,mid_market,EMEA,UK,2025-06-23,2,5,30,2014,8,33.3,33.05
A1019,Sierra Systems,education,smb,APAC,JP,2025-06-01,1,1,4,253,1,13.5,13.5
A1019,Sierra Systems,education,smb,APAC,JP,2025-06-08,1,1,3,167,1,14.3,14.3
A1019,Sierra Systems,education,smb,APAC,JP,2025-06-14,1,1,4,292,0,15.2,15.2
A1020,Pioneer Network,travel,smb,EMEA,FR,2025-06-04,1,2,10,676,2,18.8,18.8
A1020,Pioneer Network,travel,smb,EMEA,FR,2025-06-09,1,1,6,312,1,20.1,20.1
A1021,Apex Logistics,software,smb,NA,US,2025-06-07,1,4,9,663,2,21.1,21.1
A1022,Summit Collective,retail,smb,APAC,NZ,2025-06-06,1,1,7,509,1,14.7,14.7
A1022,Summit Collective,retail,smb,APAC,NZ,2025-06-15,1,1,4,210,1,14.4,14.4
A1023,Atlas Systems,education,smb,NA,CA,2025-06-16,1,7,28,1622,6,14.9,14.9
A1023,Atlas Systems,education,smb,NA,CA,2025-06-21,1,3,7,413,1,14.6,14.6
A1023,Atlas Systems,education,smb,NA,CA,2025-06-25,1,7,30,1534,5,16.7,16.7
A1024,Sierra Group,manufacturing,smb,NA,CA,2025-06-06,2,3,17,993,3,15.7,15.5
A1024,Sierra Group,manufacturing,smb,NA,CA,2025-06-15,2,3,9,430,2,17.5,17.4
A1025,Bright Capital,education,smb,EMEA,UK,2025-06-16,1,4,17,1223,2,23.0,23.0
A1025,Bright Capital,education,smb,EMEA,UK,2025-06-21,1,2,6,443,1,22.8,22.8
A1025,Bright Capital,education,smb,EMEA,UK,2025-06-25,1,3,13,880,2,26.3,26.3
A1026,Pioneer Capital,education,smb,NA,CA,2025-06-11,1,4,21,1092,5,12.3,12.3
A1026,Pioneer Capital,education,smb,NA,CA,2025-06-19,1,6,19,1275,5,13.0,13.0
A1027,BluePeak Health,retail,smb,APAC,SG,2025-06-10,2,4,24,1421,7,18.5,16.0
A1027,BluePeak Health,retail,smb,APAC,SG,2025-06-20,2,5,24,1557,5,21.6,18.75
A1028,Apex Energy,energy,mid_market,APAC,SG,2025-06-07,1,1,5,281,1,28.7,28.7
A1030,Northwind Analytics,financial_services,enterprise,EMEA,UK,2025-06-17,4,8,77,4213,14,45.5,40.875
A1031,Helio Holdings,healthcare,mid_market,APAC,AU,2025-06-03,3,8,51,3084,12,37.2,29.766666666666666
A1033,Lighthouse Global,logistics,mid_market,NA,CA,2025-06-06,2,8,32,2203,6,34.9,28.049999999999997
A1033,Lighthouse Global,logistics,mid_market,NA,CA,2025-06-15,2,8,21,1533,5,34.7,28.200000000000003
A1034,Helio Partners,travel,smb,NA,CA,2025-06-17,1,4,15,1150,3,18.2,18.2
A1035,Bright Retail,retail,mid_market,EMEA,UK,2025-06-11,2,6,41,1940,8,37.9,31.7
A1035,Bright Retail,retail,mid_market,EMEA,UK,2025-06-19,2,8,46,3000,8,37.5,32.9
A1037,Lighthouse Network,media,enterprise,EMEA,UK,2025-06-18,2,8,53,3261,10,63.9,58.45
A1037,Lighthouse Network,media,enterprise,EMEA,UK,2025-06-22,2,5,21,1178,5,63.6,59.85
A1037,Lighthouse Network,media,enterprise,EMEA,UK,2025-06-26,2,7,50,2768,10,65.9,61.400000000000006
A1037,Lighthouse Network,media,enterprise,EMEA,UK,2025-06-27,2,7,43,2170,7,66.6,60.75
A1038,River Systems,logistics,smb,APAC,AU,2025-06-03,2,2,15,818,2,21.3,21.25
A1039,Nova Group,media,smb,EMEA,FR,2025-06-17,1,4,19,1113,3,20.7,20.7
A1040,Harbor Collective,healthcare,mid_market,APAC,SG,2025-06-03,2,8,43,2807,6,35.7,35.650000000000006
A1041,Cedar Logistics,media,mid_market,EMEA,NL,2025-06-11,2,7,33,1494,6,31.6,26.25
A1041,Cedar Logistics,media,mid_market,EMEA,NL,2025-06-19,2,6,38,2378,7,32.9,27.2
A1042,Northwind Labs,manufacturing,mid_market,APAC,AU,2025-06-18,2,7,44,3130,7,32.9,30.65
A1042,Northwind Labs,manufacturing,mid_market,APAC,AU,2025-06-22,2,5,15,888,2,32.9,30.549999999999997
A1042,Northwind Labs,manufacturing,mid_market,APAC,AU,2025-06-26,2,8,44,2097,9,34.9,31.65
A1042,Northwind Labs,manufacturing,mid_market,APAC,AU,2025-06-27,2,7,33,1604,5,35.9,31.7
A1043,Lighthouse Works,financial_services,enterprise,APAC,SG,2025-06-18,3,11,71,3477,13,52.5,49.03333333333333
A1043,Lighthouse Works,financial_services,enterprise,APAC,SG,2025-06-22,3,6,27,1304,6,52.5,50.166666666666664
A1043,Lighthouse Works,financial_services,enterprise,APAC,SG,2025-06-26,3,10,64,4362,10,51.0,48.9
A1043,Lighthouse Works,financial_services,enterprise,APAC,SG,2025-06-27,3,13,69,4265,13,54.4,51.06666666666666
A1044,Summit Holdings,software,smb,EMEA,NL,2025-06-12,1,4,18,941,4,13.4,13.4
A1045,Nova Holdings,manufacturing,enterprise,NA,CA,2025-06-12,4,11,87,4730,20,66.9,52.625
A1046,Pioneer Solutions,education,smb,NA,CA,2025-06-10,1,4,19,873,2,14.3,14.3
A1046,Pioneer Solutions,education,smb,NA,CA,2025-06-20,1,3,14,713,3,15.7,15.7
A1047,Orchid Global,healthcare,enterprise,APAC,AU,2025-06-04,2,12,59,3499,9,65.5,64.6
A1047,Orchid Global,healthcare,enterprise,APAC,AU,2025-06-09,2,13,59,3760,11,66.6,64.94999999999999
A1048,Orchid Capital,financial_services,enterprise,APAC,NZ,2025-06-17,3,13,80,4828,17,53.1,40.96666666666667
A1049,Northwind Network,energy,enterprise,NA,CA,2025-06-04,3,16,92,5982,20,66.6,57.46666666666667
A1049,Northwind Network,energy,enterprise,NA,CA,2025-06-09,3,13,69,4867,16,67.0,58.300000000000004
A1050,Cedar Energy,software,smb,APAC,JP,2025-06-10,1,2,12,697,2,16.5,16.5
A1050,Cedar Energy,software,smb,APAC,JP,2025-06-20,1,1,7,335,2,18.3,18.3
A1051,Lighthouse Systems,media,smb,EMEA,UK,2025-06-11,1,3,14,762,2,25.2,25.2
A1051,Lighthouse Systems,media,smb,EMEA,UK,2025-06-19,1,2,12,812,2,25.9,25.9
A1052,Sierra Labs,software,mid_market,APAC,NZ,2025-06-01,2,7,17,1140,4,31.4,26.75
A1052,Sierra Labs,software,mid_market,APAC,NZ,2025-06-08,2,4,14,748,2,32.7,28.0
A1052,Sierra Labs,software,mid_market,APAC,NZ,2025-06-14,2,7,19,1081,3,33.6,28.700000000000003
A1053,Bright Health,media,mid_market,NA,CA,2025-06-17,3,8,48,2900,12,40.9,38.1
A1054,Granite Labs,manufacturing,mid_market,APAC,NZ,2025-06-05,3,8,45,2706,10,40.4,36.63333333333333
A1054,Granite Labs,manufacturing,mid_market,APAC,NZ,2025-06-28,3,7,25,1559,6,43.1,39.56666666666666
A1054,Granite Labs,manufacturing,mid_market,APAC,NZ,2025-06-29,3,7,22,1343,4,45.6,39.666666666666664
A1054,Granite Labs,manufacturing,mid_market,APAC,NZ,2025-06-30,3,9,49,2885,9,45.3,40.43333333333333
A1055,Pioneer Systems,travel,mid_market,EMEA,FR,2025-06-02,1,2,13,922,2,28.9,28.9
A1057,Harbor Partners,education,enterprise,APAC,NZ,2025-06-02,3,10,57,3903,11,52.5,40.63333333333333
A1059,Evergreen Partners,education,mid_market,NA,CA,2025-06-12,1,5,23,1712,4,38.5,38.5
A1060,Cedar Foods,healthcare,mid_market,NA,CA,2025-06-11,1,5,28,1754,7,28.0,28.0
A1060,Cedar Foods,healthcare,mid_market,NA,CA,2025-06-19,1,5,20,1119,5,28.7,28.7
A1061,Atlas Capital,travel,enterprise,EMEA,FR,2025-06-16,2,10,58,3238,12,46.2,44.05
A1061,Atlas Capital,travel,enterprise,EMEA,FR,2025-06-21,2,7,26,1851,6,47.1,45.900000000000006
A1061,Atlas Capital,travel,enterprise,EMEA,FR,2025-06-25,2,9,59,3553,14,46.8,45.599999999999994
A1062,Delta Manufacturing,travel,enterprise,EMEA,NL,2025-06-03,3,9,62,2927,13,56.5,45.666666666666664
A1063,Maple Global,education,smb,NA,CA,2025-06-18,1,3,15,948,2,19.9,19.9
A1063,Maple Global,education,smb,NA,CA,2025-06-22,1,2,5,393,1,21.6,21.6
A1063,Maple Global,education,smb,NA,CA,2025-06-26,1,2,11,795,2,23.6,23.6
A1063,Maple Global,education,smb,NA,CA,2025-06-27,1,3,14,722,3,22.5,22.5
A1064,Atlas Health,education,smb,NA,US,2025-06-10,1,2,11,468,2,24.2,24.2
A1064,Atlas Health,education,smb,NA,US,2025-06-20,1,3,11,650,3,25.0,25.0
A1065,Vertex Partners,manufacturing,mid_market,NA,US,2025-06-13,2,8,37,2507,5,22.5,21.75
A1065,Vertex Partners,manufacturing,mid_market,NA,US,2025-06-23,2,6,28,1715,7,24.0,22.6
A1066,Pacific Capital,manufacturing,mid_market,APAC,NZ,2025-06-18,2,6,37,2054,7,38.4,38.349999999999994
A1066,Pacific Capital,manufacturing,mid_market,APAC,NZ,2025-06-22,2,3,13,752,3,39.1,39.05
A1066,Pacific Capital,manufacturing,mid_market,APAC,NZ,2025-06-26,2,10,42,2708,9,41.8,40.8
A1066,Pacific Capital,manufacturing,mid_market,APAC,NZ,2025-06-27,2,8,39,1955,8,39.6,39.25
A1067,Maple Energy,healthcare,mid_market,NA,CA,2025-06-16,1,2,14,1020,2,31.9,31.9
A1067,Maple Energy,healthcare,mid_market,NA,CA,2025-06-21,1,1,6,348,1,31.0,31.0
A1067,Maple Energy,healthcare,mid_market,NA,CA,2025-06-25,1,2,13,811,3,31.0,31.0
A1068,Helio Health,manufacturing,enterprise,APAC,SG,2025-06-17,3,5,55,3150,14,58.0,43.300000000000004
A1069,Bright Foods,manufacturing,enterprise,NA,CA,2025-06-05,3,7,58,3287,13,63.9,56.26666666666667
A1069,Bright Foods,manufacturing,enterprise,NA,CA,2025-06-28,3,5,27,1429,4,67.2,59.300000000000004
A1069,Bright Foods,manufacturing,enterprise,NA,CA,2025-06-29,3,5,26,1423,5,67.4,59.86666666666667
A1069,Bright Foods,manufacturing,enterprise,NA,CA,2025-06-30,3,10,69,4556,16,69.2,59.5
A1070,Helio Manufacturing,manufacturing,smb,APAC,NZ,2025-06-03,1,5,26,1655,4,13.3,13.3
A1071,Evergreen Group,education,mid_market,NA,CA,2025-06-01,2,5,16,1177,3,34.0,26.55
A1071,Evergreen Group,education,mid_market,NA,CA,2025-06-08,2,2,10,495,2,34.1,26.8
A1071,Evergreen Group,education,mid_market,NA,CA,2025-06-14,2,5,16,970,4,35.6,27.9
A1072,Summit Ventures,software,enterprise,NA,US,2025-06-01,2,5,19,1195,4,66.7,47.5
A1072,Summit Ventures,software,enterprise,NA,US,2025-06-08,2,6,22,1352,5,67.0,48.1
A1072,Summit Ventures,software,enterprise,NA,US,2025-06-14,2,7,24,1096,7,69.0,49.95
A1073,Silver Holdings,travel,mid_market,EMEA,DE,2025-06-16,2,8,39,2595,8,20.4,20.1
A1073,Silver Holdings,travel,mid_market,EMEA,DE,2025-06-21,2,4,16,873,3,21.4,20.549999999999997
A1073,Silver Holdings,travel,mid_market,EMEA,DE,2025-06-25,2,8,46,2327,9,20.9,20.549999999999997
A1074,Granite Analytics,retail,mid_market,NA,CA,2025-06-01,3,3,17,1036,3,29.3,28.666666666666668
A1074,Granite Analytics,retail,mid_market,NA,CA,2025-06-08,3,7,23,1562,4,30.0,29.566666666666666
A1074,Granite Analytics,retail,mid_market,NA,CA,2025-06-14,3,7,24,1387,4,30.7,30.0
A1075,Cedar Labs,software,smb,EMEA,UK,2025-06-04,1,6,24,1448,5,23.7,23.7
A1075,Cedar Labs,software,smb,EMEA,UK,2025-06-09,1,5,22,1340,5,24.0,24.0
A1076,Atlas Solutions,financial_services,mid_market,EMEA,UK,2025-06-02,2,9,44,2965,8,38.8,29.7
A1077,Evergreen Foods,travel,mid_market,NA,CA,2025-06-10,3,6,45,2341,10,33.8,28.599999999999998
A1077,Evergreen Foods,travel,mid_market,NA,CA,2025-06-20,3,5,37,1928,8,34.9,29.166666666666668
A1078,Beacon Foods,software,mid_market,EMEA,FR,2025-06-03,3,5,42,2554,8,32.6,26.166666666666668
A1079,Nova Foods,education,enterprise,EMEA,FR,2025-06-24,4,12,92,5260,18,66.7,55.150000000000006
A1080,Beacon Global,financial_services,mid_market,EMEA,NL,2025-06-07,2,4,15,966,3,41.6,30.75
A1081,River Collective,financial_services,mid_market,NA,CA,2025-06-01,2,5,17,1112,5,25.3,23.0
A1081,River Collective,financial_services,mid_market,NA,CA,2025-06-08,2,4,13,843,3,27.1,24.85
A1081,River Collective,financial_services,mid_market,NA,CA,2025-06-14,2,2,12,729,3,28.1,26.05
A1083,Falcon Works,education,mid_market,NA,CA,2025-06-10,1,2,16,923,3,31.9,31.9
A1083,Falcon Works,education,mid_market,NA,CA,2025-06-20,1,1,11,472,1,33.8,33.8
A1084,Silver Foods,manufacturing,mid_market,NA,CA,2025-06-05,2,6,34,1868,7,40.6,37.900000000000006
A1084,Silver Foods,manufacturing,mid_market,NA,CA,2025-06-28,2,6,17,1069,4,44.0,41.9
A1084,Silver Foods,manufacturing,mid_market,NA,CA,2025-06-29,2,4,15,821,2,44.6,40.75
A1084,Silver Foods,manufacturing,mid_market,NA,CA,2025-06-30,2,8,41,1914,8,45.6,41.75
A1085,Sierra Capital,financial_services,smb,NA,US,2025-06-11,1,3,17,732,3,18.6,18.6
A1085,Sierra Capital,financial_services,smb,NA,US,2025-06-19,1,2,10,652,2,19.6,19.6
A1086,River Labs,software,smb,EMEA,FR,2025-06-06,1,3,12,838,2,22.4,22.4
A1086,River Labs,software,smb,EMEA,FR,2025-06-15,1,1,4,216,1,23.8,23.8
A1088,Cedar Partners,energy,smb,APAC,NZ,2025-06-18,1,4,15,961,4,17.3,17.3
A1088,Cedar Partners,energy,smb,APAC,NZ,2025-06-22,1,3,8,412,2,18.5,18.5
A1088,Cedar Partners,energy,smb,APAC,NZ,2025-06-26,1,5,19,843,4,19.8,19.8
A1088,Cedar Partners,energy,smb,APAC,NZ,2025-06-27,1,3,15,950,2,19.2,19.2
A1089,Beacon Network,healthcare,mid_market,NA,US,2025-06-02,2,9,45,2641,9,32.4,27.549999999999997
A1090,Vertex Labs,energy,smb,NA,US,2025-06-17,1,1,8,408,2,20.2,20.2
A1001,Helio Systems,healthcare,mid_market,EMEA,NL,2025-06-06,3,6,36,1994,8,28.5,24.866666666666664
A1001,Helio Systems,healthcare,mid_market,EMEA,NL,2025-06-15,3,4,17,876,4,29.9,26.166666666666668
A1002,Summit Foods,media,mid_market,NA,US,2025-06-17,2,6,32,1767,8,34.4,32.8
A1003,Nova Ventures,manufacturing,enterprise,NA,US,2025-06-18,2,11,65,4175,16,61.6,52.5
A1003,Nova Ventures,manufacturing,enterprise,NA,US,2025-06-22,2,6,22,1367,5,61.6,52.900000000000006
A1003,Nova Ventures,manufacturing,enterprise,NA,US,2025-06-26,2,9,53,3135,10,62.6,52.55
A1003,Nova Ventures,manufacturing,enterprise,NA,US,2025-06-27,2,9,52,3224,12,62.7,52.95
A1005,Pacific Labs,manufacturing,enterprise,EMEA,UK,2025-06-04,3,11,74,4648,13,56.3,48.26666666666667
A1005,Pacific Labs,manufacturing,enterprise,EMEA,UK,2025-06-09,3,10,66,3791,11,56.8,48.9
A1006,Helio Works,education,mid_market,EMEA,UK,2025-06-07,2,3,13,912,2,27.0,23.65
A1007,Silver Systems,energy,smb,EMEA,FR,2025-06-11,1,1,8,524,2,21.4,21.4
A1007,Silver Systems,energy,smb,EMEA,FR,2025-06-19,1,2,10,759,2,24.0,24.0
A1008,Pacific Works,software,mid_market,EMEA,UK,2025-06-24,3,10,56,2823,13,24.5,22.2
A1009,Summit Group,financial_services,mid_market,NA,US,2025-06-01,2,5,18,1244,4,22.7,20.25
A1009,Summit Group,financial_services,mid_market,NA,US,2025-06-08,2,3,12,680,3,24.5,21.9
A1009,Summit Group,financial_services,mid_market,NA,US,2025-06-14,2,6,16,1031,5,24.5,22.5
A1010,Orchid Foods,education,smb,NA,CA,2025-06-11,1,6,30,2184,7,24.7,24.7
A1010,Orchid Foods,education,smb,NA,CA,2025-06-19,1,4,18,1304,4,25.4,25.4
A1011,Vertex Energy,software,smb,NA,CA,2025-06-05,1,4,16,1003,4,22.6,22.6
A1011,Vertex Energy,software,smb,NA,CA,2025-06-28,1,3,8,490,2,26.1,26.1
A1011,Vertex Energy,software,smb,NA,CA,2025-06-29,1,3,6,449,2,27.3,27.3
A1011,Vertex Energy,software,smb,NA,CA,2025-06-30,1,3,14,981,2,27.8,27.8
A1012,Cedar Ventures,retail,smb,APAC,JP,2025-06-12,1,3,15,694,4,23.8,23.8
A1013,River Foods,manufacturing,mid_market,NA,US,2025-06-18,3,5,40,1938,10,25.1,22.133333333333336
A1013,River Foods,manufacturing,mid_market,NA,US,2025-06-22,3,3,16,974,3,25.8,23.133333333333336
A1013,River Foods,manufacturing,mid_market,NA,US,2025-06-26,3,4,34,1896,8,27.2,23.46666666666667
A1013,River Foods,manufacturing,mid_market,NA,US,2025-06-27,3,5,37,2237,7,26.3,23.96666666666667
A1016,BluePeak Capital,energy,enterprise,EMEA,DE,2025-06-13,4,13,83,4780,17,63.7,50.425
A1016,BluePeak Capital,energy,enterprise,EMEA,DE,2025-06-23,4,13,79,5027,13,65.9,52.1
A1017,Summit Analytics,financial_services,mid_market,EMEA,UK,2025-06-18,2,6,37,1863,6,32.4,32.25
A1017,Summit Analytics,financial_services,mid_market,EMEA,UK,2025-06-22,2,3,13,712,2,32.8,32.05
A1017,Summit Analytics,financial_services,mid_market,EMEA,UK,2025-06-26,2,4,29,1471,6,33.8,33.599999999999994
A1017,Summit Analytics,financial_services,mid_market,EMEA,UK,2025-06-27,2,5,29,1631,6,33.6,32.2
A1019,Sierra Systems,education,smb,APAC,JP,2025-06-04,1,1,9,444,2,14.5,14.5
A1019,Sierra Systems,education,smb,APAC,JP,2025-06-09,1,1,8,566,2,15.1,15.1
A1020,Pioneer Network,travel,smb,EMEA,FR,2025-06-01,1,1,4,242,1,17.6,17.6
A1020,Pioneer Network,travel,smb,EMEA,FR,2025-06-08,1,1,4,256,1,19.0,19.0
A1020,Pioneer Network,travel,smb,EMEA,FR,2025-06-14,1,2,6,399,1,20.0,20.0
A1021,Apex Logistics,software,smb,NA,US,2025-06-02,1,3,11,599,3,20.5,20.5
A1022,Summit Collective,retail,smb,APAC,NZ,2025-06-12,1,2,10,565,2,14.4,14.4
A1023,Atlas Systems,education,smb,NA,CA,2025-06-03,1,4,21,1515,4,11.9,11.9
A1024,Sierra Group,manufacturing,smb,NA,CA,2025-06-12,2,2,15,786,3,17.1,16.65
A1025,Bright Capital,education,smb,EMEA,UK,2025-06-03,1,4,17,1181,3,21.2,21.2
A1026,Pioneer Capital,education,smb,NA,CA,2025-06-05,1,5,21,1537,4,11.9,11.9
A1026,Pioneer Capital,education,smb,NA,CA,2025-06-28,1,3,6,481,1,12.9,12.9
A1026,Pioneer Capital,education,smb,NA,CA,2025-06-29,1,3,8,472,2,13.6,13.6
A1026,Pioneer Capital,education,smb,NA,CA,2025-06-30,1,6,22,1587,3,15.5,15.5
A1027,BluePeak Health,retail,smb,APAC,SG,2025-06-17,2,3,19,1308,4,20.8,17.8
A1028,Apex Energy,energy,mid_market,APAC,SG,2025-06-02,1,3,17,1112,3,28.6,28.6
A1030,Northwind Analytics,financial_services,enterprise,EMEA,UK,2025-06-10,4,7,75,4871,14,43.4,39.2
A1030,Northwind Analytics,financial_services,enterprise,EMEA,UK,2025-06-20,4,7,64,3722,12,45.2,40.625
A1031,Helio Holdings,healthcare,mid_market,APAC,AU,2025-06-16,3,9,49,2801,9,38.4,31.5
A1031,Helio Holdings,healthcare,mid_market,APAC,AU,2025-06-21,3,5,21,1266,4,40.4,33.0
A1031,Helio Holdings,healthcare,mid_market,APAC,AU,2025-06-25,3,6,44,2531,10,39.4,32.1
A1033,Lighthouse Global,logistics,mid_market,NA,CA,2025-06-12,2,9,50,2353,11,35.0,27.9
A1034,Helio Partners,travel,smb,NA,CA,2025-06-10,1,4,22,1061,4,17.0,17.0
A1034,Helio Partners,travel,smb,NA,CA,2025-06-20,1,3,14,824,3,17.9,17.9
A1035,Bright Retail,retail,mid_market,EMEA,UK,2025-06-05,2,6,36,2293,7,37.1,31.55
A1035,Bright Retail,retail,mid_market,EMEA,UK,2025-06-28,2,3,14,724,3,41.0,34.5
A1035,Bright Retail,retail,mid_market,EMEA,UK,2025-06-29,2,3,14,887,3,41.3,35.599999999999994
A1035,Bright Retail,retail,mid_market,EMEA,UK,2025-06-30,2,6,32,2022,6,40.0,33.5
A1037,Lighthouse Network,media,enterprise,EMEA,UK,2025-06-13,2,8,44,2334,8,63.6,58.150000000000006
A1037,Lighthouse Network,media,enterprise,EMEA,UK,2025-06-23,2,6,40,2078,9,64.4,59.650000000000006
A1038,River Systems,logistics,smb,APAC,AU,2025-06-16,2,2,13,792,3,23.2,22.799999999999997
A1038,River Systems,logistics,smb,APAC,AU,2025-06-21,2,2,8,568,2,24.3,23.85
A1038,River Systems,logistics,smb,APAC,AU,2025-06-25,2,3,20,1253,4,25.6,24.700000000000003
A1039,Nova Group,media,smb,EMEA,FR,2025-06-10,1,6,21,1038,5,19.3,19.3
A1039,Nova Group,media,smb,EMEA,FR,2025-06-20,1,6,18,1068,5,20.5,20.5
A1040,Harbor Collective,healthcare,mid_market,APAC,SG,2025-06-16,2,6,29,1940,7,39.4,38.95
A1040,Harbor Collective,healthcare,mid_market,APAC,SG,2025-06-21,2,2,10,534,2,39.3,39.2
A1040,Harbor Collective,healthcare,mid_market,APAC,SG,2025-06-25,2,7,38,1797,8,39.3,38.75
A1041,Cedar Logistics,media,mid_market,EMEA,NL,2025-06-05,2,7,39,2321,6,31.5,25.45
A1041,Cedar Logistics,media,mid_market,EMEA,NL,2025-06-28,2,4,14,777,2,33.8,27.799999999999997
A1041,Cedar Logistics,media,mid_market,EMEA,NL,2025-06-29,2,5,15,942,3,32.6,27.8
A1041,Cedar Logistics,media,mid_market,EMEA,NL,2025-06-30,2,7,35,1759,6,32.4,27.5
A1042,Northwind Labs,manufacturing,mid_market,APAC,AU,2025-06-13,2,6,33,1730,7,32.6,30.1
A1042,Northwind Labs,manufacturing,mid_market,APAC,AU,2025-06-23,2,5,30,1818,5,33.3,30.75
A1043,Lighthouse Works,financial_services,enterprise,APAC,SG,2025-06-13,3,10,65,3342,11,51.6,48.199999999999996
A1043,Lighthouse Works,financial_services,enterprise,APAC,SG,2025-06-23,3,11,68,3557,14,51.1,50.0
A1044,Summit Holdings,software,smb,EMEA,NL,2025-06-06,1,5,20,1363,3,12.4,12.4
A1044,Summit Holdings,software,smb,EMEA,NL,2025-06-15,1,3,8,442,1,13.3,13.3
A1045,Nova Holdings,manufacturing,enterprise,NA,CA,2025-06-06,4,14,89,5253,19,64.7,51.050000000000004
A1045,Nova Holdings,manufacturing,enterprise,NA,CA,2025-06-15,4,7,36,2282,9,65.8,52.475
A1046,Pioneer Solutions,education,smb,NA,CA,2025-06-17,1,4,21,987,6,14.2,14.2
A1047,Orchid Global,healthcare,enterprise,APAC,AU,2025-06-01,2,10,27,1649,4,65.7,64.15
A1047,Orchid Global,healthcare,enterprise,APAC,AU,2025-06-08,2,6,23,1523,5,66.1,64.55
A1047,Orchid Global,healthcare,enterprise,APAC,AU,2025-06-14,2,9,27,1815,5,67.8,66.0
A1048,Orchid Capital,financial_services,enterprise,APAC,NZ,2025-06-10,3,15,81,4489,14,54.3,41.06666666666666
A1048,Orchid Capital,financial_services,enterprise,APAC,NZ,2025-06-20,3,15,86,4808,15,55.1,42.23333333333333
A1049,Northwind Network,energy,enterprise,NA,CA,2025-06-01,3,10,38,2681,8,65.7,56.76666666666667
A1049,Northwind Network,energy,enterprise,NA,CA,2025-06-08,3,9,32,1818,6,66.8,57.333333333333336
A1049,Northwind Network,energy,enterprise,NA,CA,2025-06-14,3,9,31,2088,6,67.3,58.63333333333333
A1050,Cedar Energy,software,smb,APAC,JP,2025-06-17,1,2,13,895,2,19.2,19.2
A1051,Lighthouse Systems,media,smb,EMEA,UK,2025-06-05,1,3,14,767,4,23.8,23.8
A1051,Lighthouse Systems,media,smb,EMEA,UK,2025-06-28,1,1,4,271,1,25.7,25.7
A1051,Lighthouse Systems,media,smb,EMEA,UK,2025-06-29,1,1,4,278,1,27.1,27.1
A1051,Lighthouse Systems,media,smb,EMEA,UK,2025-06-30,1,1,7,416,2,26.1,26.1
A1052,Sierra Labs,software,mid_market,APAC,NZ,2025-06-04,2,9,48,2593,9,32.8,27.95
A1052,Sierra Labs,software,mid_market,APAC,NZ,2025-06-09,2,8,35,1909,6,33.1,28.35
A1053,Bright Health,media,mid_market,NA,CA,2025-06-10,3,9,55,3194,10,39.9,37.333333333333336
A1053,Bright Health,media,mid_market,NA,CA,2025-06-20,3,6,39,2421,8,41.3,38.56666666666667
A1054,Granite Labs,manufacturing,mid_market,APAC,NZ,2025-06-11,3,5,40,2551,6,41.2,37.4
A1054,Granite Labs,manufacturing,mid_market,APAC,NZ,2025-06-19,3,10,52,2725,8,42.7,38.16666666666667
A1055,Pioneer Systems,travel,mid_market,EMEA,FR,2025-06-07,1,2,7,417,1,29.1,29.1
A1056,Delta Global,retail,mid_market,APAC,AU,2025-06-24,3,7,45,2828,9,43.9,40.5
A1057,Harbor Partners,education,enterprise,APAC,NZ,2025-06-07,3,4,25,1555,6,53.9,41.699999999999996
A1058,Evergreen Analytics,travel,smb,EMEA,UK,2025-06-24,2,4,23,1284,6,24.7,21.6
A1059,Evergreen Partners,education,mid_market,NA,CA,2025-06-06,1,5,24,1323,4,38.5,38.5
A1059,Evergreen Partners,education,mid_market,NA,CA,2025-06-15,1,1,6,291,1,39.2,39.2
A1060,Cedar Foods,healthcare,mid_market,NA,CA,2025-06-05,1,5,23,1154,4,27.1,27.1
A1060,Cedar Foods,healthcare,mid_market,NA,CA,2025-06-28,1,4,10,775,1,31.1,31.1
A1060,Cedar Foods,healthcare,mid_market,NA,CA,2025-06-29,1,4,9,683,2,30.7,30.7
A1060,Cedar Foods,healthcare,mid_market,NA,CA,2025-06-30,1,5,21,1599,5,29.5,29.5
A1061,Atlas Capital,travel,enterprise,EMEA,FR,2025-06-03,2,8,52,2845,8,44.0,42.4
