HOST_ID,is_currently_superhost,acct_age_before_achieving_superhost,status_change_count,last_status_change_at
296913797,true,1539,0,
298343442,true,890,0,
298831092,true,1556,0,
298960203,true,1535,0,
300437853,true,1543,0,
300676660,true,1532,0,
300974507,true,1545,0,
301299961,true,1548,0,
302243245,true,1508,0,
304345361,true,1502,0,
305012750,true,1216,0,
305419758,true,1515,0,
306453284,true,1521,0,
307478545,true,1517,0,
307885544,true,1517,0,
308497924,true,1512,0,
308855555,true,1480,0,
308888253,true,1466,0,
309007259,true,1506,0,
310006769,true,1468,0,
311991384,true,1482,0,
313833580,true,1476,0,
315306298,true,1421,0,
316059887,true,911,0,
316067480,true,1479,0,
316379255,true,1473,0,
324338565,true,869,0,
324947537,true,1454,0,
327117455,true,1457,0,
327601894,true,1439,0,
329264638,true,1219,0,
329551372,true,1126,0,
329745939,true,1409,0,
330366940,true,960,0,
331330348,true,1423,0,
332021618,true,1260,0,
333674406,true,1427,0,
334712111,true,1327,0,
335783290,true,1394,0,
336010119,true,1399,0,
336568993,true,1409,0,
336702196,true,954,0,
337652705,true,1394,0,
338717417,true,1400,0,
339314157,true,893,0,
341276942,true,1394,0,
341282198,true,1315,0,
341515473,true,1386,0,
342927830,true,841,0,
345247762,true,1181,0,
346984854,true,1310,0,
348847428,true,1289,0,
349117116,true,789,0,
349194462,true,1231,0,
349731526,true,1265,0,
352133902,true,1289,0,
353173880,true,1243,0,
354783560,true,1256,0,
356589898,true,1176,0,
357394405,true,1265,0,
357476332,true,1215,0,
357780881,true,1246,0,
359632814,true,1246,0,
360134722,true,1253,0,
361784191,true,1238,0,
362089937,true,1157,0,
362092242,true,1235,0,
364257212,true,1218,0,
365232466,true,1137,0,
366090919,true,1141,0,
366379786,true,1196,0,
366506183,true,1202,0,
367507031,true,838,0,
367824579,true,1175,0,
368406455,true,1185,0,
370237375,true,918,0,
372887082,true,1004,0,
373041418,true,981,0,
373325915,true,1124,0,
375404224,true,1115,0,
379706794,true,1065,0,
380555271,true,1074,0,
382504340,true,1023,0,
382510934,true,957,0,
387672622,true,1037,0,
388706560,true,1038,0,
388823683,true,1053,0,
392467112,true,1006,0,
392879679,true,973,0,
398770317,true,968,0,
400563866,true,974,0,
402526057,true,871,0,
405727905,true,922,0,
406566107,true,934,0,
408556566,true,920,0,
412887742,true,870,0,
417193427,true,880,0,
417674240,true,873,0,
417699288,true,865,0,
427748368,true,181,0,
427748369,true,181,0,
427748370,true,181,0,
427748371,true,181,0,
427748372,true,181,0,
427748373,true,181,0,
427748374,true,181,0,
427748375,true,181,0,
427748376,true,181,0,
427748377,true,181,0,
427748378,true,181,0,
427748379,true,181,0,
427748380,true,181,0,
427748381,true,181,0,
427748382,true,181,0,
427748383,true,181,0,
427748384,true,181,0,
427748385,true,181,0,
427748386,true,181,0,
427748387,true,181,0,
427748388,true,181,0,
427748389,true,181,0,
427748390,true,181,0,
427748391,true,181,0,
427748392,true,181,0,
